# Number of Traces
474
# TraceId; FracturesId1; FracturesId2; X1; Y1; Z1; X2; Y2; Z2
322; 21; 40; 8.9016019777587585e-01; 2.8962210007185341e-01; 7.1674000133760329e-01; 9.4526938550753437e-01; 1.1946458486526815e-01; 6.0704838545710360e-01
323; 21; 41; 4.4225531138398044e-01; 1.1732820216771600e-01; 1.8602534096163387e-01; 5.2837925455184176e-01; 3.0564891524521542e-01; 4.2999033092439531e-01
324; 21; 42; 4.7857219219718583e-01; 6.6459415086221374e-01; 7.1674000133760318e-01; 2.6859087311415580e-01; 5.9741595782264334e-01; 4.8036861102181955e-01
325; 21; 43; 2.2887953197075978e-01; 7.7601949502810630e-01; 6.1061206520844014e-01; 3.7965327268981924e-01; 7.5471298233178730e-01; 7.1674000133760318e-01
326; 21; 44; 5.7190578499179545e-01; 5.7956376070635662e-01; 7.1674000133760318e-01; 3.6834910462783305e-01; 3.8238617104937495e-01; 3.6684049542552333e-01
327; 21; 46; 7.3976571126287749e-01; 4.2663709630832780e-01; 7.1674000133760329e-01; 6.8498747202523491e-01; 3.0933812739534422e-01; 5.6383691493577026e-01
328; 21; 47; 7.4797388019969990e-01; 4.1915914773413010e-01; 7.1674000133760329e-01; 3.0732373579691441e-01; 3.6483516166316743e-01; 2.9994936928164978e-01
329; 21; 48; 4.5646060071119710e-01; 6.8473863683692637e-01; 7.1674000133760318e-01; 4.5190900273234569e-01; 1.6285221342834658e-01; 2.3569834850292165e-01
330; 22; 23; 2.6597336800944482e-01; 1.2844071699999204e-01; 5.7660146622860131e-01; -1.3467982321164046e-01; 3.9541813704271150e-01; 1.8757820061827368e-01
331; 22; 25; 2.5418218904608381e-01; 7.6465429956420383e-01; 5.6400937659153560e-01; 1.4551547199325027e-01; 6.2051968074430974e-01; 4.5889093718011675e-01
332; 22; 27; 2.6665251538751422e-01; 4.9045075604890770e-01; 5.7660146622860120e-01; 1.1133314108184017e-01; 4.0043584226299567e-01; 4.2614267222821289e-01
333; 22; 29; 2.6607043622108500e-01; 1.8018157358132447e-01; 5.7660146622860120e-01; -7.2880848019489214e-02; 2.4315394741749541e-02; 2.4818354455504210e-01
334; 22; 31; -4.0256816399696999e-02; 7.0897104114914755e-01; 2.7857543048127564e-01; -2.9447196602872067e-01; -7.9305147493117512e-02; 3.3481798943121893e-02
335; 22; 35; 2.6699175208274939e-01; 6.7127614572799787e-01; 5.7660146622860120e-01; 1.7128862704073178e-01; 7.3501020595483446e-01; 4.8367642487354928e-01
336; 22; 36; 2.6574619616638578e-01; 7.3499340091173204e-03; 5.7660146622860131e-01; 9.7269212537790972e-02; -9.8790379736493683e-02; 4.1341228254238283e-01
337; 22; 39; -3.2906959676071118e-01; 6.8539346922121225e-01; -1.4608363765962196e-03; -2.9125563437276430e-01; 7.6567756584888491e-01; 3.5063580233350100e-02
338; 22; 41; 2.6628132875654881e-01; 2.9259489867638561e-01; 5.7660146622860120e-01; -2.2779383509036533e-01; -2.0736511998504817e-01; 9.8376583048174093e-02
339; 22; 42; 2.6670025348733273e-01; 5.1589688444089465e-01; 5.7660146622860120e-01; 1.6738296712835279e-01; 4.7131750176998444e-01; 4.8036861102181955e-01
340; 22; 44; 2.6612571385498784e-01; 2.0964654547679651e-01; 5.7660146622860120e-01; 6.3529706391736981e-02; -1.5705557625092487e-02; 3.8054189228703994e-01
341; 22; 45; 2.6630908918304036e-01; 3.0739220689362418e-01; 5.7660146622860120e-01; 1.9906090966272194e-01; 2.9120359431986803e-01; 5.1141630520968284e-01
342; 22; 47; 2.6588468588044112e-01; 8.1169944822612639e-02; 5.7660146622860131e-01; -1.9448958642270087e-02; 5.1962683169779922e-02; 2.9994936928164978e-01
343; 22; 48; 2.6662763338851575e-01; 4.7718775346669723e-01; 5.7660146622860120e-01; 2.3810134759685062e-01; 4.3892691784424986e-01; 5.4900741591488478e-01
344; 23; 24; 9.6130557441201658e-01; 3.6841120176144038e-01; 2.1418779575576161e-01; 3.9808001183874470e-01; 2.5871821518445220e-01; 3.8281349803915049e-01
345; 23; 27; 9.5927653097384213e-01; 1.2048712792830124e-01; 5.7996432357342109e-01; 5.9641416770441963e-02; 3.0466749221148098e-01; 3.1911265803468103e-01
346; 23; 28; 5.5366440469198075e-01; 3.8978463676482711e-01; 1.8757820061827368e-01; 4.9884007141841802e-01; 3.5752916042035998e-01; 2.3582529050507939e-01
347; 23; 29; 9.6078733145957296e-01; 3.0508830704769235e-01; 3.0761167429103753e-01; -2.9002797812844416e-01; 5.8443699503664473e-02; 6.8657814043961785e-01
348; 23; 31; -1.5424621773992109e-01; 3.9557827100555154e-01; 1.8757820061827368e-01; -3.4501238160469860e-01; 3.4790003548015636e-01; 2.6021916493003705e-01
349; 23; 32; 9.5781856928180242e-01; -5.7657802526382251e-02; 8.4279170093366951e-01; 3.1316265592923065e-01; 7.6322826350928089e-02; 6.5291906350081497e-01
350; 23; 36; 2.2768120755788623e-01; -9.6115640114107490e-02; 9.0834240800497035e-01; 4.9775319898828407e-01; 2.3716116915206570e-01; 4.1341228254238283e-01
351; 23; 37; 2.4981709325424994e-01; -9.6296803132792874e-02; 9.0834240800497035e-01; 7.1633878176467758e-01; 1.1793823250282071e-01; 5.8665776211683029e-01
352; 23; 38; 2.3245479682865189e-01; 3.9241345871437439e-01; 1.8757820061827368e-01; 5.5006675736605437e-01; 7.4516882263414352e-02; 6.5272298628385006e-01
353; 23; 40; 9.5935644090919814e-01; 1.3025113610105060e-01; 5.6555892537310271e-01; 9.5491846229297206e-01; 1.2033224579246518e-01; 5.8024543276999940e-01
354; 23; 41; -2.8338946657605740e-01; 1.0110801755426668e-01; 6.2355710275709142e-01; 5.4269494351151870e-01; 2.7005361333109262e-01; 3.6434482011387742e-01
355; 23; 44; 2.8210592078365038e-01; 2.7049462128825535e-01; 3.6684049542552333e-01; 1.0596375373100890e-01; -4.8412650821555159e-02; 8.3943776164175055e-01
356; 23; 46; 6.1517664765005109e-01; 3.8928121242602942e-01; 1.8757820061827368e-01; 6.2575898312475708e-01; 3.1978066742102018e-01; 2.8998168342347230e-01
357; 23; 47; 3.8495041440726085e-01; -9.7402752120823791e-02; 9.0834240800497035e-01; 2.5636827680526003e-01; 3.1604723960362058e-01; 2.9994936928164978e-01
358; 23; 48; 9.6105689271134154e-01; 3.3802536617056089e-01; 2.5901775222360557e-01; 2.8925933089448941e-01; 2.6520939676639083e-01; 3.7455119819674387e-01
359; 24; 27; 3.9097529126098840e-01; 2.8224400032890562e-01; 4.5448384935098862e-01; 4.9890901683789385e-01; 3.5565689464315398e-01; 5.6843887957485695e-01
360; 24; 28; 7.9963022636096337e-01; 4.4647384941628848e-01; 5.6843887957485695e-01; 5.1244432333394685e-01; 3.2786816337790320e-01; 4.7944527457947772e-01
361; 24; 36; 6.1438951513356943e-01; 3.3500316131998020e-01; 4.1341228254238283e-01; 7.5291210677879628e-01; 4.2325832842189992e-01; 5.4301422678676958e-01
362; 24; 38; 3.9437508363195461e-01; 2.7098630426897663e-01; 4.2018773440210094e-01; 5.1121159050888998e-01; 3.5937223709752880e-01; 5.6843887957485695e-01
363; 24; 40; 9.2643254909780537e-01; 4.8476779225917521e-01; 5.6843887957485695e-01; 1.0084210587524176e+00; 4.3318494506490390e-01; 3.5530122333459374e-01
364; 24; 46; 7.0516207537469699e-01; 4.1794473499423690e-01; 5.6843887957485695e-01; 6.3773166642809487e-01; 3.1766977067300539e-01; 3.4533987369181390e-01
365; 24; 47; 3.8897041087762491e-01; 2.8888273926636765e-01; 4.7470849856009967e-01; 5.6630562678598861e-01; 3.7601048023568984e-01; 5.6843887957485695e-01
366; 24; 48; 4.0457470697568404e-01; 2.3721240074767741e-01; 3.1729690565055424e-01; 1.2804609219679108e+00; 5.0498115792006448e-01; 3.2638042100221298e-01
367; 25; 34; 1.6571861664685833e-01; 1.0369778187894485e+00; 8.9372904543905873e-01; 1.7584869928269883e-01; 8.1808468889092090e-01; 6.5591498944445692e-01
368; 25; 35; 6.1056778077094276e-01; 8.9575888510670110e-01; 5.4468343329004743e-01; -1.5534189724728148e-01; 5.3563876288768719e-01; 5.0269906840152601e-01
369; 25; 42; 5.9828993586569057e-01; 9.2507887975319658e-01; 5.8141185446563282e-01; 3.8318957987303809e-01; 7.4019847908094838e-01; 4.8036861102181955e-01
370; 25; 43; 2.0341676009702897e-01; 7.7738110775237523e-01; 6.0023007583832555e-01; 6.3724985524819144e-02; 7.5617109199962584e-01; 6.3996933380213605e-01
371; 25; 45; 1.1416036361472653e-01; 1.0153876295023598e+00; 8.9372904543905873e-01; -3.2536889936294860e-02; 5.9524293753794977e-01; 5.1141630520968284e-01
372; 25; 49; 7.4453387920031838e-02; 9.6663104851175152e-01; 8.5948627925244647e-01; -2.0233605067727886e-01; 6.1766318414696797e-01; 6.1109299273478945e-01
373; 26; 30; 2.6660392611175071e-01; 6.4816414321256055e-01; 8.4892503301492628e-01; -8.9771211402724815e-02; 6.3586138519894120e-01; 8.8584015762536550e-01
374; 26; 34; -1.7655191567887640e-02; 6.8497488850785693e-01; 7.9157377941339757e-01; -3.4240453001660082e-01; 5.3128898357564158e-01; 1.0904477944287809e+00
375; 26; 42; 5.3497094611557805e-01; 6.7330323943089698e-01; 7.9157377941339757e-01; 5.5837720776013011e-01; 6.1700152003648001e-01; 8.9546616006521385e-01
376; 26; 45; 2.4536561063771328e-01; 6.7941980109170097e-01; 7.9157377941339757e-01; 5.5741929866998874e-01; 5.7164669508875954e-01; 9.7993748547207782e-01
377; 26; 49; -9.2289602595000964e-02; 6.8655119226038230e-01; 7.9157377941339757e-01; -8.1762702522952813e-02; 6.4984862912611552e-01; 8.5948627925244647e-01
378; 27; 28; 7.0271684961964564e-01; 3.8433624633397556e-01; 6.8846529129663980e-01; 5.1613165276201611e-01; 3.1982877481470834e-01; 5.4547662581591616e-01
379; 27; 29; 7.8730902164863181e-01; 3.3867695249553514e-01; 6.8846529129663991e-01; 2.6473223509613175e-01; 1.1201203824593342e-01; 2.4818354455504210e-01
380; 27; 32; 8.7748449971339293e-01; 2.9000402506946171e-01; 6.8846529129663991e-01; 7.5585769912232659e-01; 3.1458065314247236e-01; 6.5291906350081497e-01
381; 27; 35; 2.0758097422959570e-01; 5.7875251285936691e-01; 6.2542809141531230e-01; 3.4767530376747319e-01; 5.7597272850591508e-01; 6.8846529129663980e-01
382; 27; 36; 7.2777733212110252e-01; 3.7080965271636479e-01; 6.8846529129663980e-01; 4.5422558220605980e-01; 2.0064742385347914e-01; 4.1341228254238283e-01
383; 27; 37; 8.6986261976089663e-01; 2.9411799505043229e-01; 6.8846529129663991e-01; 8.2109735173118292e-01; 2.0280446239088440e-01; 5.8665776211683029e-01
384; 27; 38; 1.6375722635429035e-01; 3.5047820592119250e-02; 1.3440567176761081e-01; 5.7770896152759166e-01; 4.1051128288815153e-01; 6.5272298628385006e-01
385; 27; 40; 9.0155537234562899e-01; 2.7701158120495928e-01; 6.8846529129663991e-01; 9.5565609601890289e-01; 1.2039857503585340e-01; 5.7819645313224033e-01
386; 27; 41; 2.2983708971016470e-01; -6.1930823791012113e-04; 1.3440567176761081e-01; 4.9082549745374604e-01; 3.9902460437072940e-01; 6.0219549509794246e-01
387; 27; 42; 3.7635219007014942e-01; 5.6049415233675393e-01; 6.8846529129663980e-01; 1.4583454751804348e-01; 4.4446957505153217e-01; 4.8036861102181955e-01
388; 27; 44; 5.0112860546835836e-01; 4.9314509534810108e-01; 6.8846529129663980e-01; 2.6536464969950124e-01; 2.4877456547537130e-01; 3.6684049542552333e-01
389; 27; 46; 7.2397902237961631e-01; 3.7285982043775284e-01; 6.8846529129663980e-01; 6.9692460547850865e-01; 3.0723349842047531e-01; 6.1903073308183998e-01
390; 27; 47; 6.9174489022566399e-01; 3.9025844818713973e-01; 6.8846529129663980e-01; 1.6305726041759577e-01; 2.2670547554328541e-01; 2.9994936928164978e-01
391; 27; 48; 2.9237626300017139e-01; 6.0582082308507945e-01; 6.8846529129663980e-01; 2.7042531702428718e-01; 3.2916418916784490e-01; 4.3877794468770914e-01
392; 28; 38; 5.1821734272930609e-01; 3.1528139916072945e-01; 5.8282640144270648e-01; 5.7101943751457818e-01; 3.2919929350834898e-01; 6.5272298628385006e-01
393; 28; 40; 8.7110217122718769e-01; 4.5572724718123953e-01; 7.2809697927517969e-01; 9.9629084615996599e-01; 5.6808251744535254e-01; 3.5530122333459374e-01
394; 28; 46; 5.9535121165877314e-01; 4.2632126593692954e-01; 6.9389889643447777e-02; 7.3615002620195624e-01; 3.9410274896984343e-01; 7.2624865775325165e-01
395; 28; 47; 7.2814733402691201e-01; 3.9015987548998499e-01; 7.2809697927517969e-01; 5.1837517979523007e-01; 3.1493727110616032e-01; 5.8565289008210297e-01
396; 28; 48; 5.0710981514326625e-01; 3.3949885300708660e-01; 3.8391684651685709e-01; 1.2996788300428672e+00; 6.8742164875696421e-01; 4.8974548263136541e-01
397; 29; 32; 1.0607931888686923e+00; 4.0812855488026800e-01; 6.8077929729723063e-01; 7.8669329375874719e-01; 3.3117632521710638e-01; 6.5291906350081497e-01
398; 29; 33; 5.8463104772362984e-01; 2.9740010343660728e-01; 7.4352162894876683e-01; 5.8367394440803466e-01; 3.0578317149826445e-01; 7.8531929621846919e-01
399; 29; 35; 1.1286931788561472e-01; 2.0433255075375012e-01; 8.8624936661939779e-01; 3.5436150459709242e-02; 1.8114141055635063e-01; 8.7134702809382536e-01
400; 29; 36; 4.4508739838265560e-01; 1.9298173155773859e-01; 4.1341228254238283e-01; 7.8928469693159231e-01; 3.7989898106924430e-01; 8.8559196589438738e-01
401; 29; 37; 8.9549722986102576e-01; 4.0222167007426202e-01; 8.6008953445437153e-01; 7.4412640514952688e-01; 4.1979920613163052e-01; 1.1356043040752386e+00
402; 29; 38; 2.5394609857345130e-01; 1.0921028672407956e-01; 2.4818354455504210e-01; 5.6647264304293576e-01; 2.7393244596118194e-01; 6.5272298628385006e-01
403; 29; 40; 7.1761447787499066e-01; 4.1802750040458425e-01; 1.1603724531918205e+00; 1.0177242255031083e+00; 3.2972636175041248e-01; 3.5530122333459374e-01
404; 29; 41; 4.5377260796847907e-01; 1.6111619628001878e-01; 2.4818354455504210e-01; -2.8040747160063206e-01; 2.1406833094590877e-02; 4.9513153676619603e-01
405; 29; 42; 4.2744093791986515e-01; 3.2124090845573383e-01; 1.0566850206680660e+00; 2.3265104652206908e-01; 2.3209603510139556e-01; 8.7002552148882273e-01
406; 29; 44; 1.5733664793150925e-01; 1.0861948310670336e-01; 3.6684049542552333e-01; 4.4209936780458997e-01; 3.3599965705624646e-01; 1.1097143854893323e+00
407; 29; 46; 7.2489524505009617e-01; 3.3026735270694041e-01; 7.2624865775325165e-01; 7.0150674043121797e-01; 3.0642562490327113e-01; 6.4021718662117166e-01
408; 29; 47; 1.0454848264314918e+00; 4.6706243459743291e-01; 9.8541336078768427e-01; -2.3860378718700337e-02; 4.7738915528003800e-02; 2.9994936928164978e-01
409; 30; 34; 1.3076114875358813e-01; 1.2910572208651521e+00; 1.2023360017799849e+00; -1.0238725758926687e-01; 6.9019416446495063e-01; 9.1584612585036695e-01
410; 30; 40; 7.9883517996009790e-01; 7.7174799390419291e-01; 8.4892503301492628e-01; 6.3445501521976788e-01; 1.3327145793726096e+00; 1.1628779934240858e+00
411; 30; 42; 6.1818215110906349e-01; 7.2980044425713875e-01; 8.4892503301492628e-01; 8.7039809019245518e-01; 9.6702936925985361e-01; 9.4254699515752383e-01
412; 30; 43; 6.2909217847129995e-01; 7.3233374755871539e-01; 8.4892503301492628e-01; 6.8720749523014268e-02; 6.8211411784250875e-01; 8.9079256062279111e-01
413; 30; 44; 7.2659169282289859e-01; 7.5497308964359022e-01; 8.4892503301492628e-01; 7.9493062247789181e-01; 8.3700522291183022e-01; 8.8359555167154624e-01
414; 30; 45; 3.2828088654888371e-01; 6.6248550486628299e-01; 8.4892503301492628e-01; 3.0092584778132514e-01; 9.1998794413062490e-01; 9.8718727345325197e-01
415; 31; 38; 2.9480664879482393e-02; 8.1083333879513164e-02; -5.2406984008583402e-02; 1.9975158795677544e-01; 6.2185145050535873e-01; 1.1778720690624886e-01
416; 32; 33; 8.2107138232680965e-01; 1.2018889161428342e-01; 7.4352162894876683e-01; 1.3412834353668663e+00; -2.2447972308024403e-01; 9.9013198133375302e-01
417; 32; 36; 4.6500428767002006e-01; 1.5804377116679869e-01; 6.5291906350081497e-01; 2.2186141144658583e-01; -5.2722661600662524e-02; 6.8446647722652887e-01
418; 32; 37; 2.7905880867477167e-01; -1.5899830667576920e-01; 7.3857747567175847e-01; 9.4045798639427136e-01; 3.4672227337374373e-01; 6.7945357839054010e-01
419; 32; 40; 9.0391203850859159e-01; 3.9426328273505806e-01; 6.5291906350081497e-01; 8.9005364715362001e-01; 1.1449949444249012e-01; 7.6042521679468955e-01
420; 32; 47; 3.5417051328431065e-01; 9.8393195389456720e-02; 6.5291906350081497e-01; 2.2357143006429631e-01; -5.5899962325774322e-02; 6.8608422242558220e-01
421; 33; 36; 6.2148833134733006e-01; 2.6977569702389892e-01; 7.4352162894876683e-01; 7.0915292718916512e-01; 2.6806917128466201e-01; 1.0924721880199160e+00
422; 33; 37; 7.1692991522952898e-01; 1.9824256048696981e-01; 7.4352162894876683e-01; 6.3510416484693610e-01; 3.3147892349136876e-01; 1.1356043040752386e+00
423; 33; 40; 7.3046492062694401e-01; 2.6500838171174101e-01; 1.1628779934240860e+00; 8.5823988101899362e-01; 1.1163874802749021e-01; 8.4879666283726696e-01
424; 33; 47; 6.1875909138857199e-01; 2.7182125291966908e-01; 7.4352162894876683e-01; 7.8749481611069938e-01; 1.9493880453305640e-01; 1.0138825726727001e+00
425; 34; 43; 1.3063807825079418e-01; 7.5595547181713130e-01; 6.5591498944445692e-01; 6.5374251822634788e-02; 7.3172244477776671e-01; 7.2277434517859951e-01
426; 34; 45; 7.7292127129005461e-02; 6.8264654348114395e-01; 6.5591498944445692e-01; 1.5418741653025370e-01; 1.1126247323024967e+00; 9.8718727345325197e-01
427; 34; 49; -6.1088533314535287e-02; 6.9177269291531152e-01; 8.5948627925244647e-01; -1.2595486893855501e-01; 5.7999704845111943e-01; 8.3636495358900953e-01
428; 35; 40; 8.1165676809387199e-01; 6.2558215342330326e-01; 8.4981198697757621e-01; 8.0291931685053453e-01; 5.7569326968993273e-01; 8.8624936661939768e-01
429; 35; 42; 5.4082623557711185e-01; 9.3388239229767389e-01; 4.8367642487354928e-01; 3.0335901586918523e-01; 3.0684742837019263e-01; 8.8624936661939779e-01
430; 35; 43; 7.2381607555539529e-01; 7.8880477419184514e-01; 6.8007394598450122e-01; 5.6377096310277486e-01; 8.0169002091638131e-01; 6.0023007583832555e-01
431; 35; 44; 7.2566139472276636e-01; 7.8537586417362315e-01; 6.8363972912469384e-01; 4.4575666548009513e-01; 3.8348085147526018e-01; 8.8624936661939768e-01
432; 35; 45; -3.0200130319969848e-02; 5.9217526219631833e-01; 5.1141630520968284e-01; 4.9545983493580353e-01; 4.5062626325718103e-01; 8.5367434587487856e-01
433; 35; 48; 7.3913529500075481e-01; 7.6033911580800739e-01; 7.0967587901866269e-01; 2.0734970725224136e-01; 5.4335047767581890e-01; 6.5387501462252828e-01
434; 36; 37; 7.9675231761543952e-01; 3.7099691614154434e-01; 9.5592626432182626e-01; 1.8962315139506269e-01; -1.3310656518744626e-01; 9.3183325189646915e-01
435; 36; 38; 3.7834409389129142e-01; 1.3699318449860082e-01; 4.1341228254238283e-01; 5.6375723549764833e-01; 2.4092633236405275e-01; 6.5272298628385006e-01
436; 36; 40; 7.5247303821842504e-01; 3.0440884750315989e-01; 1.0924721880199160e+00; 7.9658694423168830e-01; 3.7119405585468634e-01; 9.5436868374601136e-01
437; 36; 46; 6.6318459953553321e-01; 3.7593559491932993e-01; 4.1341228254238283e-01; 7.3109789203042519e-01; 3.6544781712696750e-01; 7.2624865775325165e-01
438; 36; 47; 7.7789887263896651e-01; 3.9347189155833451e-01; 7.7835379760175938e-01; -6.7471233543267839e-03; -2.3462335976241119e-01; 6.3869077433169330e-01
439; 37; 38; 4.8970914788389669e-01; -6.5657272996380966e-02; 5.8665776211683029e-01; 5.4498450631441209e-01; 1.2741493949878557e-02; 6.5272298628385006e-01
440; 37; 40; 9.3675038011626610e-01; 2.9649642952366778e-01; 5.8665776211683029e-01; 7.2764446238510350e-01; 4.0644697782138633e-01; 1.1356043040752386e+00
441; 37; 47; 8.8995933179166831e-01; 4.0905763160019931e-01; 8.8233879335202214e-01; 2.1961923941343917e-01; -1.7013362871482601e-01; 8.1131988746124817e-01
442; 38; 39; 6.7038803879917772e-02; 5.3760714537754850e-01; -5.2406984008583402e-02; 1.0541424306553743e-01; 6.2961256837724078e-01; -1.0723515200866202e-02
443; 38; 41; 1.2899169431601537e-01; -6.3873412101291882e-02; 9.8376583048174093e-02; 5.0140476970498593e-01; 3.7271973068457442e-01; 5.5368356298679289e-01
444; 38; 44; 5.6661487473476524e-01; 5.9166966814936073e-01; 6.1754545166906061e-01; 3.6360755849373194e-01; 3.7623450872012981e-01; 3.6684049542552333e-01
445; 38; 47; 5.6896467458843547e-01; 3.0422339673250942e-01; 6.5272298628385006e-01; 3.1373919587409033e-01; 3.7097772170315563e-01; 2.9994936928164978e-01
446; 38; 48; 5.5679921248340281e-01; 5.9247720107082724e-01; 6.0417409968394353e-01; 3.0792239744579664e-01; 2.0183509136929273e-01; 3.1090740710708831e-01
447; 40; 42; 8.0318832345167213e-01; 1.0209726130279480e+00; 7.7517747450363061e-01; 7.3004440492607081e-01; 6.9826511040905603e-01; 1.0566850206680658e+00
448; 40; 43; 6.9640726379375362e-01; 6.4375650279765584e-01; 1.1628779934240860e+00; 8.8445174979033858e-01; 8.2332262942193235e-01; 6.0023007583832555e-01
449; 40; 44; 7.9193478243109028e-01; 8.3931434084321710e-01; 8.5119754325785690e-01; 7.1189904556934935e-01; 6.8603664229430816e-01; 1.1097143854893323e+00
450; 40; 46; 8.5803925095315059e-01; 1.3031546748972593e+00; 5.5411747254685650e-01; 8.2963496402791881e-01; 9.2433500939428459e-01; 7.2624865775325154e-01
451; 40; 47; 8.9667049079151573e-01; 6.5780947857357042e-01; 6.0757201842069941e-01; 7.9057282978163812e-01; 1.9788588604400048e-01; 1.0138825726727001e+00
452; 40; 48; 1.0064080390819630e+00; 4.5557131831506509e-01; 3.5530122333459374e-01; 8.3430130878361097e-01; 8.2028330476251654e-01; 7.3917235169736406e-01
453; 41; 44; 4.0178559619068521e-01; 3.7667115521665850e-01; 6.2355710275709164e-01; 1.6629892298966703e-01; 1.2024710167253094e-01; 3.6684049542552333e-01
454; 41; 45; 3.0156455074605881e-01; 3.3636433839964264e-01; 6.2355710275709164e-01; 2.5704610278013129e-01; 2.6901787278701217e-01; 5.4507022386741621e-01
455; 41; 47; 5.0752598369747171e-01; 3.5749961373755185e-01; 5.2561434323432044e-01; -1.0689437228870488e-01; -3.1762988424029977e-02; 2.9994936928164978e-01
456; 41; 48; 5.6962754079490485e-01; 2.0308694939099778e-01; 2.4084366616300629e-01; 5.4802268850377256e-01; 1.9115668324152907e-01; 2.3569834850292165e-01
457; 42; 43; 7.1244308206114271e-01; 6.7633500903868349e-01; 1.0566850206680658e+00; 5.0869973798539603e-01; 7.9797500491810136e-01; 6.0023007583832555e-01
458; 42; 44; 3.1313144200245790e-01; 1.7881872506064667e-01; 1.0566850206680660e+00; 8.0721239306367909e-01; 8.2753874397911831e-01; 1.0164146944018673e+00
459; 42; 45; 1.2322549860154909e-01; 3.9075958583460835e-01; 5.1141630520968284e-01; 5.7418929845899447e-01; 5.6125033862058571e-01; 9.8718727345325197e-01
460; 42; 48; 5.5149710129619489e-01; 7.3700043937636550e-01; 7.3917235169736406e-01; 2.2950219446984721e-01; 4.6812712215841989e-01; 5.7833178785871342e-01
461; 43; 44; 7.3483541419653886e-01; 8.1322975280351117e-01; 6.0023007583832555e-01; 6.9119327530599650e-01; 6.5917306165528555e-01; 1.1097143854893323e+00
462; 43; 45; 6.4589762702396761e-02; 7.4335167516675149e-01; 6.8338735800008465e-01; 4.8263241120680661e-01; 6.8144533147217290e-01; 9.8718727345325197e-01
463; 43; 46; 7.8251100019473485e-01; 8.1644587091842824e-01; 6.0023007583832555e-01; 8.0428210945506340e-01; 7.8053749825507424e-01; 7.2624865775325165e-01
464; 43; 48; 9.5082708037595354e-01; 8.0122052522236664e-01; 6.8984485786264793e-01; 6.5126947756204190e-01; 7.6638235506860175e-01; 7.3917235169736406e-01
465; 44; 45; 5.8585330904350852e-01; 5.4593793874656094e-01; 9.8718727345325197e-01; 4.8307220620988434e-01; 4.4119015697959768e-01; 8.3763972718009394e-01
466; 44; 46; 7.3863727010272340e-01; 8.6279650432329080e-01; 3.6684049542552333e-01; 7.5229073220025255e-01; 8.6987097465234320e-01; 4.2247362847385989e-01
467; 44; 47; 3.1505904266570561e-01; 3.1324786522590858e-01; 3.6684049542552333e-01; 7.3266811741923510e-02; -2.3210672789009124e-02; 4.8584218073105334e-01
468; 44; 48; 7.3915655388352697e-01; 7.9226417490252454e-01; 7.3917235169736406e-01; 2.8681017406333076e-01; 2.7352601571840157e-01; 3.8290318179384181e-01
469; 45; 48; 2.1337915215150649e-01; 6.3742825870252751e-01; 7.3917235169736406e-01; 1.9708749832287692e-01; 5.7819793218981552e-01; 6.8887065049101426e-01
470; 45; 49; -1.6782471255549194e-01; 7.7284747784775176e-01; 5.1141630520968284e-01; 8.8224140718271754e-02; 9.9455603610949261e-01; 8.5948627925244636e-01
471; 46; 47; 7.3728474451527937e-01; 4.0053869758584848e-01; 7.2624865775325165e-01; 7.0266223138697925e-01; 7.4335679784636055e-01; 2.9994936928164978e-01
472; 46; 48; 8.0742871952156192e-01; 7.9838458899540177e-01; 7.2624865775325165e-01; 6.3434290240951730e-01; 3.1826724166303910e-01; 3.2967121875774152e-01
473; 47; 48; 8.8654373061074498e-01; 6.6838614778444139e-01; 5.8458542523719914e-01; 2.8701281826527425e-01; 2.7283789538696446e-01; 3.8221213537772547e-01


# FractureId; NumTraces
0; 7
# TraceId; Tips; Length
0; 0; 6.7471443493720973e-01
6; 1; 6.0955246724863776e-01
5; 1; 4.8118971767339064e-01
1; 1; 4.2680143969791628e-01
4; 1; 4.2160911792667888e-01
3; 1; 3.9439852449745560e-01
2; 1; 1.4605310396686283e-01


# FractureId; NumTraces
1; 29
# TraceId; Tips; Length
25; 0; 9.0393217642189105e-01
28; 0; 6.2866540477648425e-01
17; 0; 3.8492992607914372e-01
34; 0; 2.9093410816150705e-01
14; 0; 1.5575395183890256e-01
23; 0; 1.4004828748305023e-01
9; 1; 9.3741389718636914e-01
29; 1; 9.3360668860935203e-01
32; 1; 9.2452310713592956e-01
26; 1; 8.8368803295815734e-01
30; 1; 8.0266857324260243e-01
7; 1; 6.9334901823859385e-01
31; 1; 6.7416314645497477e-01
20; 1; 6.2264135513783947e-01
15; 1; 5.0797391303725303e-01
16; 1; 4.6385210114130870e-01
12; 1; 4.1882175187814563e-01
11; 1; 3.6286845226982556e-01
10; 1; 3.6084402598645310e-01
35; 1; 3.3268441455391118e-01
19; 1; 3.0318395293005757e-01
22; 1; 2.7949254124386463e-01
8; 1; 2.5690210536291413e-01
24; 1; 2.1802353766624905e-01
27; 1; 1.4498749477242082e-01
33; 1; 1.3793889888406127e-01
18; 1; 1.2447664614277433e-01
21; 1; 3.2205721229196099e-02
13; 1; 1.1440457748452884e-02


# FractureId; NumTraces
2; 6
# TraceId; Tips; Length
0; 0; 6.7471443493720973e-01
36; 1; 6.9672839998550451e-01
38; 1; 5.2300954394792087e-01
39; 1; 4.6934874617055461e-01
40; 1; 3.7954758490435381e-01
37; 1; 1.7440624831934823e-01


# FractureId; NumTraces
3; 29
